seed,stage_type,stage_index,method,target,target_type,mean,sd,q2.5,median,q97.5,true_value,bias,absolute_error,scaled_absolute_error,covered,interval_width,simulator_calls,runtime_seconds,training_inclusive_calls
0,rejection_budget,2,Wasserstein ABC,beta,parameter,0.9011140352661742,0.033684683138569906,0.8525566497533109,0.8964309348100317,0.9675549412919129,0.95,-0.04888596473382578,0.04888596473382578,0.3280937230458106,True,0.11499829153860197,10000,,10000
0,rejection_budget,2,Wasserstein ABC,sigma_eta,parameter,0.2745578100879936,0.12422243003239165,0.06002502426234796,0.2779903334841881,0.4834937193264364,0.3,-0.025442189912006363,0.025442189912006363,0.05653819980445858,True,0.42346869506408846,10000,,10000
0,rejection_budget,2,Wasserstein ABC,long_run_log_variance,derived,-9.84126869712642,0.32050142493604533,-10.449989312385165,-9.839945561556727,-9.288786540534616,-9.999999999999991,0.15873130287357107,0.15873130287357107,0.01587313028735712,True,1.161202771850549,10000,,10000
0,rejection_budget,2,Wasserstein ABC,half_life_days,derived,8.051422590007022,4.767208735493668,4.3453247868785905,6.339720540609587,21.01524222101284,13.513407333964874,-5.461984743957853,5.461984743957853,0.4041900468899201,True,16.66991743413425,10000,,10000
0,rejection_budget,2,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5495561573249983,0.4897800893208224,0.01941359330259609,0.41715277411592133,1.9046184533134969,0.9230769230769228,-0.3735207657519245,0.3735207657519245,0.4046474962312517,True,1.8852048600109008,10000,,10000
0,rejection_budget,3,Wasserstein ABC,alpha,parameter,-0.98312471310707,0.331978519283189,-1.4626534771239303,-1.0335074888186953,-0.29562484747743256,-0.5,-0.48312471310706995,0.48312471310706995,0.3450890807907643,True,1.1670286296464978,20000,,20000
0,rejection_budget,3,Wasserstein ABC,beta,parameter,0.8998996309913121,0.03394328171512445,0.8528712277149284,0.8951422167590277,0.9700350128810631,0.95,-0.05010036900868786,0.05010036900868786,0.3362440873066299,True,0.11716378516613468,20000,,20000
0,rejection_budget,3,Wasserstein ABC,sigma_eta,parameter,0.2771284682958428,0.12456518123069554,0.06137846043147854,0.2779903334841881,0.4843697242780016,0.3,-0.022871531704157178,0.022871531704157178,0.05082562600923817,True,0.4229912638465231,20000,,20000
0,rejection_budget,3,Wasserstein ABC,long_run_log_variance,derived,-9.836933109184551,0.3076870277205836,-10.407845030793482,-9.833376369612337,-9.306214380931264,-9.999999999999991,0.1630668908154398,0.1630668908154398,0.016306689081543993,True,1.1016306498622175,20000,,20000
0,rejection_budget,3,Wasserstein ABC,half_life_days,derived,8.022423632325811,5.2006983926810015,4.355397570927598,6.25738432160658,22.783572300094832,13.513407333964874,-5.490983701639063,5.490983701639063,0.40633598661959314,True,18.428174729167235,20000,,20000
0,rejection_budget,3,Wasserstein ABC,stationary_log_volatility_variance,derived,0.5534574291983887,0.4926687700671092,0.020083010389569177,0.42903632483082993,1.87089414591719,0.9230769230769228,-0.3696194938785341,0.3696194938785341,0.40042111836841204,True,1.8508111355276207,20000,,20000
1,rejection_budget,0,Manual ABC,alpha,parameter,-0.8755972011695206,0.3310660181839708,-1.451200830182533,-0.9095432408860175,-0.2155255173809687,-0.5,-0.37559720116952056,0.37559720116952056,0.2682837151210861,True,1.2356753128015643,2000,,2000
