beta_regime,sigma_eta_regime,method,target,target_type,n_datasets,mean_bias,rmse,mean_absolute_error,mean_scaled_absolute_error,sd_scaled_absolute_error,median_scaled_absolute_error,q25_scaled_absolute_error,q75_scaled_absolute_error,scaled_error_iqr,coverage_rate,mean_interval_width,mean_simulator_calls,mean_runtime_seconds
0.98,0.15,Manual ABC,stationary_log_volatility_variance,derived,5,0.12696430099646244,0.15925860792657218,0.12696430099646244,0.22345716975377433,0.18918332501688723,0.21839967435782168,0.09197333816020245,0.24548979606394186,0.1535164579037394,1.0,0.7893065509827382,10000.0,
0.98,0.15,Auto ABC,alpha,parameter,5,-0.3661231636381714,0.432779568645935,0.3661231636381714,0.2615165454558367,0.18428707101683975,0.2008226570118643,0.1431283574774773,0.24304500519760006,0.09991664772012276,0.8,0.9027281986309614,10000.0,
0.98,0.15,Auto ABC,beta,parameter,5,-0.03880481152456836,0.04318207909374029,0.03880481152456836,0.2604349766749554,0.14214856942605003,0.22515362525521812,0.1616775868718694,0.25676072495857766,0.09508313808670826,0.8,0.08961109514462695,10000.0,
0.98,0.15,Auto ABC,sigma_eta,parameter,5,0.18777711410137302,0.1892038403762941,0.18777711410137302,0.41728247578082883,0.05761990358803573,0.42808817656111003,0.3852326198470777,0.4283751162510482,0.0431424964039705,0.8,0.32849786273115517,10000.0,
0.98,0.15,Auto ABC,long_run_log_variance,derived,5,0.23117558879605477,0.5995640402919935,0.5623425500245336,0.05623425500245336,0.02325077817062368,0.056175390724399324,0.039020927583390375,0.07523145032930997,0.0362105227459196,1.0,10.738435721538263,10000.0,
0.98,0.15,Auto ABC,half_life_days,derived,5,-18.404647652818493,19.065495128470378,18.404647652818493,0.536428222230657,0.16215577092189976,0.5467206205775657,0.4005914898260734,0.5756441961545983,0.17505270632852488,0.8,36.212243638382624,10000.0,
0.98,0.15,Auto ABC,stationary_log_volatility_variance,derived,5,0.7763048995080488,0.8987809049841236,0.7763048995080488,1.3662966231341689,0.8912749698777255,1.0718361812102246,0.6979973915136539,2.2290465643419664,1.5310491728283124,1.0,3.5856303331562516,10000.0,
0.98,0.15,Wasserstein ABC,alpha,parameter,5,-0.8014961019674176,0.8015270647984533,0.8014961019674176,0.5724972156910126,0.005626226366240685,0.5715476715987511,0.5711857462373092,0.5717947436473508,0.0006089974100416118,0.0,1.218409606982323,10000.0,
0.98,0.15,Wasserstein ABC,beta,parameter,5,-0.07981076065726497,0.07981323749716075,0.07981076065726497,0.5356426889749326,0.004718096263736069,0.5383810859715238,0.5308830040651891,0.5385954458638942,0.007712441798705116,0.0,0.12112636887222727,10000.0,
0.98,0.15,Wasserstein ABC,sigma_eta,parameter,5,0.11693898241965055,0.11695243627826685,0.11693898241965055,0.2598644053770013,0.004407304597967131,0.25917789413481457,0.2591386581077451,0.26014759896976664,0.0010089408620215234,1.0,0.42708758911585515,10000.0,
0.98,0.15,Wasserstein ABC,long_run_log_variance,derived,5,-0.05001439463809554,0.08514781192571674,0.070676059486755,0.0070676059486754995,0.005309242520315277,0.004781729457380379,0.0034632723880379857,0.011599424033841288,0.008136151645803303,1.0,1.1478150228443051,10000.0,
0.98,0.15,Wasserstein ABC,half_life_days,derived,5,-26.039871559690614,26.040106242326782,26.039871559690614,0.7589670974081558,0.0036025912660601267,0.760086359919314,0.7561121024295537,0.7605814969142015,0.004469394484647782,0.0,21.45450783717351,10000.0,
0.98,0.15,Wasserstein ABC,stationary_log_volatility_variance,derived,5,-0.045268727089674776,0.047932309510651555,0.045268727089674776,0.07967295967782777,0.031003527937244098,0.08876608216373669,0.06830482633449307,0.09083647654645176,0.022531650211958687,1.0,1.7846063624182904,10000.0,
0.98,0.15,ABC-SMC,alpha,parameter,5,-0.6839574439783567,0.6896805325071107,0.6839574439783567,0.48854103141311206,0.07080735103353097,0.5162426755849137,0.4258721971322989,0.534725056949093,0.1088528598167941,0.0,1.1426361431533067,22717.6,53.44607198000013
0.98,0.15,ABC-SMC,beta,parameter,5,-0.062265459909032095,0.06286195806341731,0.062265459909032095,0.41788899267806767,0.0648260457951414,0.444159316205135,0.35972733058684514,0.4496625194588232,0.08993518887197804,0.4,0.10957424048469036,22717.6,53.44607198000013
0.98,0.15,ABC-SMC,sigma_eta,parameter,5,0.1677634940759392,0.1703282734995448,0.1677634940759392,0.3728077646131983,0.07316187062523044,0.33351423746643516,0.32768716347885934,0.39072646333939937,0.06303929986054002,0.0,0.2759377739535543,22717.6,53.44607198000013
0.98,0.15,ABC-SMC,long_run_log_variance,derived,5,-0.917622090836123,0.9245277844937759,0.917622090836123,0.0917622090836123,0.012610175806918669,0.09193397554144837,0.08989899829830109,0.09473755949344032,0.004838561195139229,1.0,7.004401343828488,22717.6,53.44607198000013
0.98,0.15,ABC-SMC,half_life_days,derived,5,-24.30268175437642,24.35890179068676,24.30268175437642,0.7083343628662802,0.05389863879906917,0.7330459691846881,0.658658520555302,0.7387668150867908,0.08010829453148871,0.4,21.969991933175937,22717.6,53.44607198000013
0.98,0.15,ABC-SMC,stationary_log_volatility_variance,derived,5,0.1175624535100865,0.15764720030133797,0.1175624535100865,0.20690991817775267,0.20667553885583775,0.1937902589577576,0.08787480527074706,0.19857724751986391,0.11070244224911685,1.0,0.7698166041652051,22717.6,53.44607198000013
0.98,0.3,Manual ABC,alpha,parameter,5,-0.4673135109660468,0.46966315894083316,0.4673135109660468,0.33379536497574774,0.037470782281515715,0.3307040320777114,0.32882029277980374,0.35857402130959753,0.0297537285297938,1.0,1.179045401608692,10000.0,
0.98,0.3,Manual ABC,beta,parameter,5,-0.04057875100660611,0.04079968592642281,0.04057875100660611,0.2723406107825913,0.031816733616219006,0.2680707161512857,0.2651921309394578,0.2942540139379218,0.02906188299846396,1.0,0.10006705848582002,10000.0,
0.98,0.3,Manual ABC,sigma_eta,parameter,5,0.11356371363818837,0.11374079456767638,0.11356371363818837,0.2523638080848631,0.015762765469496853,0.25408525860207115,0.2450809241185867,0.263015442002398,0.017934517883811313,1.0,0.23944344026379266,10000.0,
0.98,0.3,Manual ABC,long_run_log_variance,derived,5,-1.1700263431863074,1.1704093577276868,1.1700263431863074,0.11700263431863074,0.003347426075758571,0.1156933084874316,0.11563007648261774,0.12020170257413057,0.004571626091512834,1.0,9.311207863346288,10000.0,
0.98,0.3,Manual ABC,half_life_days,derived,5,-20.147368029988264,20.20304572231204,20.147368029988264,0.5872221527315301,0.04884315701422008,0.5910735453745634,0.5885890123047869,0.6162337305139965,0.027644718209209662,1.0,35.332621468496555,10000.0,
0.98,0.3,Manual ABC,stationary_log_volatility_variance,derived,5,-0.5821023521488428,0.6237460894394867,0.5821023521488428,0.2561250349454914,0.11023738314541297,0.2769030841165282,0.2574331568819328,0.28701177457020605,0.029578617688273245,1.0,2.7056292080030957,10000.0,
0.98,0.3,Auto ABC,alpha,parameter,5,-0.25935309261659906,0.27042796159415927,0.25935309261659906,0.18525220901185646,0.06117084515770008,0.1669192000199194,0.13685355865488283,0.2213009073820567,0.08444734872717388,1.0,0.8575574967207317,10000.0,
0.98,0.3,Auto ABC,beta,parameter,5,-0.02810262791326106,0.02903154425451788,0.02810262791326106,0.1886082410285977,0.05466445330792371,0.1727547680724965,0.1427494053636455,0.21415461413658304,0.07140520877293755,1.0,0.08022460168804357,10000.0,
0.98,0.3,Auto ABC,sigma_eta,parameter,5,0.08867253697585778,0.08938821606783198,0.08867253697585778,0.19705008216857284,0.028046957764486728,0.19071842098164826,0.18909415021644066,0.21029440611800798,0.021200255901567322,1.0,0.2800773075226111,10000.0,
0.98,0.3,Auto ABC,long_run_log_variance,derived,5,0.0541794087241211,0.10916444785096106,0.10154945756747757,0.010154945756747757,0.0044785381855526624,0.010947533381381191,0.007826190088192676,0.012115641667748455,0.00428945157955578,1.0,12.562295671513175,10000.0,
0.98,0.3,Auto ABC,half_life_days,derived,5,-15.91882369751552,16.279968070303976,15.91882369751552,0.46397553798068997,0.11112181631623538,0.45747191023090017,0.3628511544812403,0.532650225252811,0.16979907077157075,1.0,42.880156993099156,10000.0,
0.98,0.3,Auto ABC,stationary_log_volatility_variance,derived,5,-0.23257600174998688,0.374573488946877,0.28375026747786175,0.12485011769025944,0.12028899537112676,0.06360121886335952,0.04687270499819557,0.218294381217898,0.17142167621970242,1.0,5.44561075754905,10000.0,
0.98,0.3,Wasserstein ABC,alpha,parameter,5,-0.7449975028469671,0.7451968271767263,0.7449975028469671,0.5321410734621195,0.01376349027565815,0.5278576623208477,0.5248486178596695,0.5294502707549525,0.004601652895283026,0.6,1.2556751214902344,10000.0,
0.98,0.3,Wasserstein ABC,beta,parameter,5,-0.07713538795489387,0.0771415140856367,0.07713538795489387,0.5176871674825091,0.0072947820941245784,0.5165730810662554,0.5119028928752128,0.5249601689588015,0.013057276083588643,0.6,0.1277230736075347,10000.0,
0.98,0.3,Wasserstein ABC,sigma_eta,parameter,5,-0.0002294009678024622,0.007524616571807969,0.005928085589610022,0.013173523532466713,0.011514257344321696,0.0095328288496198,0.0058468452401859595,0.024675429802671775,0.018828584562485817,1.0,0.42534408798769174,10000.0,
0.98,0.3,Wasserstein ABC,long_run_log_variance,derived,5,0.2531401876438526,0.2844568168569536,0.2531401876438526,0.02531401876438526,0.014506776888762006,0.027442573931146262,0.023379818107824947,0.03391077373054578,0.010530955622720835,1.0,1.1944774322434308,10000.0,
0.98,0.3,Wasserstein ABC,half_life_days,derived,5,-25.27925660807737,25.280105248872662,25.27925660807737,0.7367979511146399,0.006749970301234758,0.7336017181820803,0.7319341217419202,0.7432695182632697,0.011335396521349517,0.6,30.254903139749615,10000.0,
0.98,0.3,Wasserstein ABC,stationary_log_volatility_variance,derived,5,-1.5747259285601136,1.5751413261358354,1.5747259285601136,0.6928794085664512,0.017794499925261397,0.6908996447573247,0.6810711650857685,0.7043281854159597,0.02325702033019117,1.0,2.5653395693269556,10000.0,
0.98,0.3,ABC-SMC,alpha,parameter,5,-0.40601775275614027,0.41122603452371703,0.40601775275614027,0.2900126805401002,0.05210147524348845,0.2996249258336023,0.27322491867735954,0.328921096331959,0.055696177654599444,1.0,1.1124448044754573,17114.8,38.17441738000052
0.98,0.3,ABC-SMC,beta,parameter,5,-0.033972752681744864,0.03438428723175084,0.033972752681744864,0.22800505155533463,0.03979820759599019,0.22941531142906127,0.2158435886465931,0.26146310904857084,0.04561952040197775,1.0,0.08972650080364712,17114.8,38.17441738000052
0.98,0.3,ABC-SMC,sigma_eta,parameter,5,0.11903574920208082,0.11933768214857879,0.11903574920208082,0.26452388711573516,0.02107786746518425,0.27032082827025405,0.2524209132350003,0.27290783197099566,0.02048691873599534,1.0,0.23775296239356175,17114.8,38.17441738000052
0.98,0.3,ABC-SMC,long_run_log_variance,derived,5,-1.358746527283951,1.365029439779256,1.358746527283951,0.1358746527283951,0.014625852991310199,0.14163027054291,0.12763273529998181,0.14258799177496365,0.014955256474981832,1.0,8.939703364104938,17114.8,38.17441738000052
0.98,0.3,ABC-SMC,half_life_days,derived,5,-17.973322984091958,18.115552640820624,17.973322984091958,0.5238566843444769,0.0738279610261173,0.5409422424125115,0.5204088574712824,0.5724817805465032,0.05207292307522082,1.0,42.966109708042175,17114.8,38.17441738000052
0.98,0.3,ABC-SMC,stationary_log_volatility_variance,derived,5,-0.2873757318346962,0.4748692814100518,0.45931680025996985,0.20209939211438716,0.05929583935702201,0.18913517526780135,0.15836475142418674,0.21837453057562822,0.060009779151441484,1.0,3.203598807909329,17114.8,38.17441738000052
